"subjectid" "activityname" "variable" "mean"
18 "STANDING" "tbodygyromagmean" -0.693434577904192
18 "STANDING" "tbodygyromagstd" -0.760315278287425
18 "STANDING" "tbodygyrojerkmagmean" -0.84851863011976
18 "STANDING" "tbodygyrojerkmagstd" -0.879781879790419
18 "STANDING" "fbodyaccmeanx" -0.689453051047904
18 "STANDING" "fbodyaccmeany" -0.637957449640719
18 "STANDING" "fbodyaccmeanz" -0.742231387634731
18 "STANDING" "fbodyaccstdx" -0.660489537904192
18 "STANDING" "fbodyaccstdy" -0.605510423961078
18 "STANDING" "fbodyaccstdz" -0.672541676278443
18 "STANDING" "fbodyaccmeanfreqx" -0.225782780243931
18 "STANDING" "fbodyaccmeanfreqy" 0.0240758218553892
18 "STANDING" "fbodyaccmeanfreqz" 0.0124661629920389
18 "STANDING" "fbodyaccjerkmeanx" -0.728496455928144
18 "STANDING" "fbodyaccjerkmeany" -0.723907683083832
18 "STANDING" "fbodyaccjerkmeanz" -0.819222532994012
18 "STANDING" "fbodyaccjerkstdx" -0.720203372035928
18 "STANDING" "fbodyaccjerkstdy" -0.718398453652695
18 "STANDING" "fbodyaccjerkstdz" -0.848506493113772
18 "STANDING" "fbodyaccjerkmeanfreqx" -0.0885695985083832
18 "STANDING" "fbodyaccjerkmeanfreqy" -0.213292981460988
18 "STANDING" "fbodyaccjerkmeanfreqz" -0.132301055121856
18 "STANDING" "fbodygyromeanx" -0.772855463736527
18 "STANDING" "fbodygyromeany" -0.801441592754491
18 "STANDING" "fbodygyromeanz" -0.737016020538922
18 "STANDING" "fbodygyrostdx" -0.799760555973054
18 "STANDING" "fbodygyrostdy" -0.74032145739521
18 "STANDING" "fbodygyrostdz" -0.748592744401198
18 "STANDING" "fbodygyromeanfreqx" -0.0962211625121257
18 "STANDING" "fbodygyromeanfreqy" -0.23377520243015
18 "STANDING" "fbodygyromeanfreqz" -0.0764512199938024
18 "STANDING" "fbodyaccmagmean" -0.673154380637725
18 "STANDING" "fbodyaccmagstd" -0.713137798532934
18 "STANDING" "fbodyaccmagmeanfreq" 0.103081327570659
18 "STANDING" "fbodybodyaccjerkmagmean" -0.720747618404192
18 "STANDING" "fbodybodyaccjerkmagstd" -0.729163423712575
18 "STANDING" "fbodybodyaccjerkmagmeanfreq" 0.212048591008512
18 "STANDING" "fbodybodygyromagmean" -0.802962549161677
18 "STANDING" "fbodybodygyromagstd" -0.775670438287425
18 "STANDING" "fbodybodygyromagmeanfreq" -0.0342610055482036
18 "STANDING" "fbodybodygyrojerkmagmean" -0.875441210479042
18 "STANDING" "fbodybodygyrojerkmagstd" -0.894709025422156
18 "STANDING" "fbodybodygyrojerkmagmeanfreq" 0.211307971857575
19 "SITTING" "tbodyaccmeanx" 0.269723487105556
19 "SITTING" "tbodyaccmeany" -0.0182031515710306
19 "SITTING" "tbodyaccmeanz" -0.118277180099383
19 "SITTING" "tbodyaccstdx" -0.574658922919194
19 "SITTING" "tbodyaccstdy" -0.507035084992639
19 "SITTING" "tbodyaccstdz" -0.649184726556944
19 "SITTING" "tgravityaccmeanx" 0.475323016
19 "SITTING" "tgravityaccmeany" 0.0964052626666667
19 "SITTING" "tgravityaccmeanz" 0.233011401195083
19 "SITTING" "tgravityaccstdx" -0.958290447861111
19 "SITTING" "tgravityaccstdy" -0.95925383425
19 "SITTING" "tgravityaccstdz" -0.94180028475
19 "SITTING" "tbodyaccjerkmeanx" 0.0774171147766389
19 "SITTING" "tbodyaccjerkmeany" 0.0115812421960876
19 "SITTING" "tbodyaccjerkmeanz" -0.00186198850195833
19 "SITTING" "tbodyaccjerkstdx" -0.571088266146083
19 "SITTING" "tbodyaccjerkstdy" -0.571311190432222
19 "SITTING" "tbodyaccjerkstdz" -0.705342976190833
19 "SITTING" "tbodygyromeanx" -0.0385723953346511
19 "SITTING" "tbodygyromeany" -0.0681420603177778
19 "SITTING" "tbodygyromeanz" 0.0883609591559167
19 "SITTING" "tbodygyrostdx" -0.637789914575556
19 "SITTING" "tbodygyrostdy" -0.643866300560306
19 "SITTING" "tbodygyrostdz" -0.645682212189167
19 "SITTING" "tbodygyrojerkmeanx" -0.0895939425055556
19 "SITTING" "tbodygyrojerkmeany" -0.0383208736670278
19 "SITTING" "tbodygyrojerkmeanz" -0.0569649444286944
19 "SITTING" "tbodygyrojerkstdx" -0.618836206634444
19 "SITTING" "tbodygyrojerkstdy" -0.725991380623889
19 "SITTING" "tbodygyrojerkstdz" -0.686684583831583
19 "SITTING" "tbodyaccmagmean" -0.531507362111361
19 "SITTING" "tbodyaccmagstd" -0.599552767486306
19 "SITTING" "tgravityaccmagmean" -0.531507362111361
19 "SITTING" "tgravityaccmagstd" -0.599552767486306
19 "SITTING" "tbodyaccjerkmagmean" -0.5762252472125
19 "SITTING" "tbodyaccjerkmagstd" -0.601918552871944
19 "SITTING" "tbodygyromagmean" -0.548919668132222
19 "SITTING" "tbodygyromagstd" -0.610093380740278
19 "SITTING" "tbodygyrojerkmagmean" -0.683436541824444
19 "SITTING" "tbodygyrojerkmagstd" -0.7255986988425
19 "SITTING" "fbodyaccmeanx" -0.587050355097528
19 "SITTING" "fbodyaccmeany" -0.521888076609778
19 "SITTING" "fbodyaccmeanz" -0.647026298284028
19 "SITTING" "fbodyaccstdx" -0.5708979748225
19 "SITTING" "fbodyaccstdy" -0.530901585022361
19 "SITTING" "fbodyaccstdz" -0.680291382637222
19 "SITTING" "fbodyaccmeanfreqx" -0.212433282953944
19 "SITTING" "fbodyaccmeanfreqy" 0.0703873634217222
19 "SITTING" "fbodyaccmeanfreqz" 0.160383893888278
19 "SITTING" "fbodyaccjerkmeanx" -0.593157169174611
19 "SITTING" "fbodyaccjerkmeany" -0.596694943936944
19 "SITTING" "fbodyaccjerkmeanz" -0.680924493180556
19 "SITTING" "fbodyaccjerkstdx" -0.586910128980833
19 "SITTING" "fbodyaccjerkstdy" -0.572596722878
19 "SITTING" "fbodyaccjerkstdz" -0.728521901498861
19 "SITTING" "fbodyaccjerkmeanfreqx" 0.00263882956916667
19 "SITTING" "fbodyaccjerkmeanfreqy" -0.160787596137611
19 "SITTING" "fbodyaccjerkmeanfreqz" 0.00225579910068611
19 "SITTING" "fbodygyromeanx" -0.553089575942778
19 "SITTING" "fbodygyromeany" -0.641337299817778
19 "SITTING" "fbodygyromeanz" -0.602625307818389
19 "SITTING" "fbodygyrostdx" -0.666071315599889
19 "SITTING" "fbodygyrostdy" -0.650105402347778
19 "SITTING" "fbodygyrostdz" -0.694729075491667
19 "SITTING" "fbodygyromeanfreqx" -0.0321842609068333
19 "SITTING" "fbodygyromeanfreqy" -0.19629760694
19 "SITTING" "fbodygyromeanfreqz" -0.0415013769106389
19 "SITTING" "fbodyaccmagmean" -0.556404444967972
19 "SITTING" "fbodyaccmagstd" -0.689860920113889
19 "SITTING" "fbodyaccmagmeanfreq" 0.115775170635767
19 "SITTING" "fbodybodyaccjerkmagmean" -0.576064647812278
19 "SITTING" "fbodybodyaccjerkmagstd" -0.641089005857778
19 "SITTING" "fbodybodyaccjerkmagmeanfreq" 0.232074775101389
19 "SITTING" "fbodybodygyromagmean" -0.636287999799167
19 "SITTING" "fbodybodygyromagstd" -0.662325968145833
19 "SITTING" "fbodybodygyromagmeanfreq" -0.0199336248458333
19 "SITTING" "fbodybodygyrojerkmagmean" -0.719519008752778
19 "SITTING" "fbodybodygyrojerkmagstd" -0.754223739441667
19 "SITTING" "fbodybodygyrojerkmagmeanfreq" 0.128629739389444
20 "LAYING" "tbodyaccmeanx" 0.268210689679487
20 "LAYING" "tbodyaccmeany" -0.0154394352991026
20 "LAYING" "tbodyaccmeanz" -0.103432062417949
20 "LAYING" "tbodyaccstdx" -0.546535422961538
20 "LAYING" "tbodyaccstdy" -0.259011300096154
20 "LAYING" "tbodyaccstdz" -0.639730168647436
20 "LAYING" "tgravityaccmeanx" 0.590974958467949
20 "LAYING" "tgravityaccmeany" 0.00243648291666667
20 "LAYING" "tgravityaccmeanz" 0.107789718651859
20 "LAYING" "tgravityaccstdx" -0.95804564051282
20 "LAYING" "tgravityaccstdy" -0.951149621217949
20 "LAYING" "tgravityaccstdz" -0.943657000576923
20 "LAYING" "tbodyaccjerkmeanx" 0.0750346921474359
20 "LAYING" "tbodyaccjerkmeany" -0.00274400097455128
20 "LAYING" "tbodyaccjerkmeanz" -0.00251495485183974
20 "LAYING" "tbodyaccjerkstdx" -0.586215941176923
20 "LAYING" "tbodyaccjerkstdy" -0.426120353397436
20 "LAYING" "tbodyaccjerkstdz" -0.738913456730769
20 "LAYING" "tbodygyromeanx" -0.0224726834409615
20 "LAYING" "tbodygyromeany" -0.0789627194310256
20 "LAYING" "tbodygyromeanz" 0.0900253976657692
20 "LAYING" "tbodygyrostdx" -0.652396391814103
20 "LAYING" "tbodygyrostdy" -0.485894484605705
20 "LAYING" "tbodygyrostdz" -0.460843186407692
20 "LAYING" "tbodygyrojerkmeanx" -0.0945547052108333
20 "LAYING" "tbodygyrojerkmeany" -0.0402012429820513
20 "LAYING" "tbodygyrojerkmeanz" -0.0525724570615385
20 "LAYING" "tbodygyrojerkstdx" -0.653186069490385
20 "LAYING" "tbodygyrojerkstdy" -0.643573137512821
20 "LAYING" "tbodygyrojerkstdz" -0.536900063648718
20 "LAYING" "tbodyaccmagmean" -0.452429326099846
20 "LAYING" "tbodyaccmagstd" -0.519017420878205
20 "LAYING" "tgravityaccmagmean" -0.452429326099846
20 "LAYING" "tgravityaccmagstd" -0.519017420878205
20 "LAYING" "tbodyaccjerkmagmean" -0.564555998864103
20 "LAYING" "tbodyaccjerkmagstd" -0.540847617073269
20 "LAYING" "tbodygyromagmean" -0.435122258175641
20 "LAYING" "tbodygyromagstd" -0.521471397919231
20 "LAYING" "tbodygyrojerkmagmean" -0.624627827903846
20 "LAYING" "tbodygyrojerkmagstd" -0.65307636871282
20 "LAYING" "fbodyaccmeanx" -0.57063792171218
20 "LAYING" "fbodyaccmeany" -0.324959680379103
20 "LAYING" "fbodyaccmeanz" -0.67195587225
20 "LAYING" "fbodyaccstdx" -0.538561223491667
20 "LAYING" "fbodyaccstdy" -0.273948137371154
20 "LAYING" "fbodyaccstdz" -0.65088931224359
20 "LAYING" "fbodyaccmeanfreqx" -0.273541700883974
20 "LAYING" "fbodyaccmeanfreqy" 0.040394045223718
20 "LAYING" "fbodyaccmeanfreqz" 0.0964331545981603
20 "LAYING" "fbodyaccjerkmeanx" -0.624523279069231
20 "LAYING" "fbodyaccjerkmeany" -0.466996133878205
20 "LAYING" "fbodyaccjerkmeanz" -0.730766642435897
20 "LAYING" "fbodyaccjerkstdx" -0.584111033739744
20 "LAYING" "fbodyaccjerkstdy" -0.420402255935897
20 "LAYING" "fbodyaccjerkstdz" -0.745732864166667
20 "LAYING" "fbodyaccjerkmeanfreqx" -0.140843708823077
20 "LAYING" "fbodyaccjerkmeanfreqy" -0.270189613514551
20 "LAYING" "fbodyaccjerkmeanfreqz" -0.171111060928654
20 "LAYING" "fbodygyromeanx" -0.579382474189103
20 "LAYING" "fbodygyromeany" -0.526303994216667
20 "LAYING" "fbodygyromeanz" -0.431155163544231
20 "LAYING" "fbodygyrostdx" -0.676883051647436
20 "LAYING" "fbodygyrostdy" -0.46709876350641
20 "LAYING" "fbodygyrostdz" -0.522534472884615
20 "LAYING" "fbodygyromeanfreqx" -0.129845704680769
20 "LAYING" "fbodygyromeanfreqy" -0.160848125435897
20 "LAYING" "fbodygyromeanfreqz" -0.0451471448155128
20 "LAYING" "fbodyaccmagmean" -0.505493351425641
20 "LAYING" "fbodyaccmagstd" -0.604222557220513
20 "LAYING" "fbodyaccmagmeanfreq" 0.0738546529198077
20 "LAYING" "fbodybodyaccjerkmagmean" -0.538159936420513
20 "LAYING" "fbodybodyaccjerkmagstd" -0.548497929924744
20 "LAYING" "fbodybodyaccjerkmagmeanfreq" 0.116672886235897
20 "LAYING" "fbodybodygyromagmean" -0.547332691298077
20 "LAYING" "fbodybodygyromagstd" -0.588328799467949
20 "LAYING" "fbodybodygyromagmeanfreq" -0.00263009196333333
20 "LAYING" "fbodybodygyrojerkmagmean" -0.659341951769231
20 "LAYING" "fbodybodygyrojerkmagstd" -0.670451894533974
20 "LAYING" "fbodybodygyrojerkmagmeanfreq" 0.0947926593894872
20 "STANDING" "tbodyaccmeanx" 0.268595205636364
20 "STANDING" "tbodyaccmeany" -0.0192867074389394
20 "STANDING" "tbodyaccmeanz" -0.111651090326263
20 "STANDING" "tbodyaccstdx" -0.650788909160606
20 "STANDING" "tbodyaccstdy" -0.456259753985354
20 "STANDING" "tbodyaccstdz" -0.630893001863636
20 "STANDING" "tgravityaccmeanx" 0.657243899191919
20 "STANDING" "tgravityaccmeany" -0.0686181655555556
20 "STANDING" "tgravityaccmeanz" 0.10679036740404
20 "STANDING" "tgravityaccstdx" -0.958324946717172
20 "STANDING" "tgravityaccstdy" -0.953576080606061
20 "STANDING" "tgravityaccstdz" -0.93887359689899
20 "STANDING" "tbodyaccjerkmeanx" 0.0835868911373737
20 "STANDING" "tbodyaccjerkmeany" 0.00611187765247475
20 "STANDING" "tbodyaccjerkmeanz" -0.00607491491689899
20 "STANDING" "tbodyaccjerkstdx" -0.659309592116667
20 "STANDING" "tbodyaccjerkstdy" -0.606793100151515
20 "STANDING" "tbodyaccjerkstdz" -0.75401945230303
20 "STANDING" "tbodygyromeanx" -0.0256483096989899
20 "STANDING" "tbodygyromeany" -0.0789307564061111
20 "STANDING" "tbodygyromeanz" 0.082163496089899
20 "STANDING" "tbodygyrostdx" -0.70994810379798
20 "STANDING" "tbodygyrostdy" -0.642839666627273
20 "STANDING" "tbodygyrostdz" -0.579620527478788
20 "STANDING" "tbodygyrojerkmeanx" -0.0953189767722222
20 "STANDING" "tbodygyrojerkmeany" -0.0424081459060606
20 "STANDING" "tbodygyrojerkmeanz" -0.0556613228575758
20 "STANDING" "tbodygyrojerkstdx" -0.733941115257576
20 "STANDING" "tbodygyrojerkstdy" -0.716353299126263
20 "STANDING" "tbodygyrojerkstdz" -0.715358641818182
20 "STANDING" "tbodyaccmagmean" -0.56833411675101
20 "STANDING" "tbodyaccmagstd" -0.614326377454545
20 "STANDING" "tgravityaccmagmean" -0.56833411675101
20 "STANDING" "tgravityaccmagstd" -0.614326377454545
20 "STANDING" "tbodyaccjerkmagmean" -0.663144565966667
20 "STANDING" "tbodyaccjerkmagstd" -0.626302305960101
20 "STANDING" "tbodygyromagmean" -0.581261642571717
20 "STANDING" "tbodygyromagstd" -0.626155662129697
20 "STANDING" "tbodygyrojerkmagmean" -0.730864782378788
20 "STANDING" "tbodygyrojerkmagstd" -0.707476828521212
20 "STANDING" "fbodyaccmeanx" -0.645734537631313
20 "STANDING" "fbodyaccmeany" -0.506320391156566
20 "STANDING" "fbodyaccmeanz" -0.659532033916162
20 "STANDING" "fbodyaccstdx" -0.654036248306667
20 "STANDING" "fbodyaccstdy" -0.466298670467677
20 "STANDING" "fbodyaccstdz" -0.644857545959596
20 "STANDING" "fbodyaccmeanfreqx" -0.192436788947475
20 "STANDING" "fbodyaccmeanfreqy" -0.0522809912542424
20 "STANDING" "fbodyaccmeanfreqz" 0.0634081553843434
20 "STANDING" "fbodyaccjerkmeanx" -0.674120731307722
20 "STANDING" "fbodyaccjerkmeany" -0.629326860401515
20 "STANDING" "fbodyaccjerkmeanz" -0.734465775308081
20 "STANDING" "fbodyaccjerkstdx" -0.674575997207071
20 "STANDING" "fbodyaccjerkstdy" -0.609033040979596
20 "STANDING" "fbodyaccjerkstdz" -0.772151009146465
20 "STANDING" "fbodyaccjerkmeanfreqx" -0.0582666224645455
20 "STANDING" "fbodyaccjerkmeanfreqy" -0.31606973410101
20 "STANDING" "fbodyaccjerkmeanfreqz" -0.175868678319848
20 "STANDING" "fbodygyromeanx" -0.663525228784343
20 "STANDING" "fbodygyromeany" -0.642043649208939
20 "STANDING" "fbodygyromeanz" -0.587217933571212
20 "STANDING" "fbodygyrostdx" -0.726226342060606
20 "STANDING" "fbodygyrostdy" -0.646762421016667
20 "STANDING" "fbodygyrostdz" -0.616340393406566
20 "STANDING" "fbodygyromeanfreqx" -0.171197488890051
20 "STANDING" "fbodygyromeanfreqy" -0.225985834516768
20 "STANDING" "fbodygyromeanfreqz" -0.211723505111616
20 "STANDING" "fbodyaccmagmean" -0.603443252690404
20 "STANDING" "fbodyaccmagstd" -0.683038764726768
20 "STANDING" "fbodyaccmagmeanfreq" 0.0499649593454545
20 "STANDING" "fbodybodyaccjerkmagmean" -0.621138091371919
20 "STANDING" "fbodybodyaccjerkmagstd" -0.635841381332323
20 "STANDING" "fbodybodyaccjerkmagmeanfreq" 0.0640208998290909
20 "STANDING" "fbodybodygyromagmean" -0.653958606511717
20 "STANDING" "fbodybodygyromagstd" -0.673230720494949
20 "STANDING" "fbodybodygyromagmeanfreq" -0.118915872147677
20 "STANDING" "fbodybodygyrojerkmagmean" -0.718871385552626
20 "STANDING" "fbodybodygyrojerkmagstd" -0.713768868169192
20 "STANDING" "fbodybodygyrojerkmagmeanfreq" 0.0154760719333333
21 "SITTING" "tbodyaccmeanx" 0.277466525522059
21 "SITTING" "tbodyaccmeany" -0.0176664578561765
21 "SITTING" "tbodyaccmeanz" -0.10877848058848
21 "SITTING" "tbodyaccstdx" -0.672323867377451
21 "SITTING" "tbodyaccstdy" -0.565585190336299
21 "SITTING" "tbodyaccstdz" -0.669621813176471
21 "SITTING" "tgravityaccmeanx" 0.645775957808824
21 "SITTING" "tgravityaccmeany" -0.0750963071446078
21 "SITTING" "tgravityaccmeanz" 0.0321851774362745
21 "SITTING" "tgravityaccstdx" -0.965586634460784
21 "SITTING" "tgravityaccstdy" -0.969330818455882
21 "SITTING" "tgravityaccstdz" -0.953093993308823
21 "SITTING" "tbodyaccjerkmeanx" 0.0822207874776961
21 "SITTING" "tbodyaccjerkmeany" 0.00350107553584853
21 "SITTING" "tbodyaccjerkmeanz" -0.010659072671299
21 "SITTING" "tbodyaccjerkstdx" -0.699763344205784
21 "SITTING" "tbodyaccjerkstdy" -0.66515912310562
21 "SITTING" "tbodyaccjerkstdz" -0.78182390148299
21 "SITTING" "tbodygyromeanx" -0.0276346639303578
21 "SITTING" "tbodygyromeany" -0.0784719736838971
21 "SITTING" "tbodygyromeanz" 0.0861212668362745
21 "SITTING" "tbodygyrostdx" -0.79617228689951
21 "SITTING" "tbodygyrostdy" -0.765057760637255
21 "SITTING" "tbodygyrostdz" -0.701642028499559
21 "SITTING" "tbodygyrojerkmeanx" -0.100558317889216
21 "SITTING" "tbodygyrojerkmeany" -0.0408236141863333
21 "SITTING" "tbodygyrojerkmeanz" -0.0533861046416422
21 "SITTING" "tbodygyrojerkstdx" -0.792483156720588
21 "SITTING" "tbodygyrojerkstdy" -0.815859336004902
21 "SITTING" "tbodygyrojerkstdz" -0.812017312181373
21 "SITTING" "tbodyaccmagmean" -0.620309259553676
21 "SITTING" "tbodyaccmagstd" -0.6601960145
21 "SITTING" "tgravityaccmagmean" -0.620309259553676
21 "SITTING" "tgravityaccmagstd" -0.6601960145
21 "SITTING" "tbodyaccjerkmagmean" -0.703461275879657
21 "SITTING" "tbodyaccjerkmagstd" -0.680069218953922
21 "SITTING" "tbodygyromagmean" -0.693779224517157
21 "SITTING" "tbodygyromagstd" -0.761303119652451
21 "SITTING" "tbodygyrojerkmagmean" -0.807817403137255
21 "SITTING" "tbodygyrojerkmagstd" -0.82408989995098
21 "SITTING" "fbodyaccmeanx" -0.693486097144118
21 "SITTING" "fbodyaccmeany" -0.59377821414902
21 "SITTING" "fbodyaccmeanz" -0.707713799021814
21 "SITTING" "fbodyaccstdx" -0.665349663426471
21 "SITTING" "fbodyaccstdy" -0.578748586831863
21 "SITTING" "fbodyaccstdz" -0.675588192778676
21 "SITTING" "fbodyaccmeanfreqx" -0.230976168156039
21 "SITTING" "fbodyaccmeanfreqy" 0.0412761403403333
21 "SITTING" "fbodyaccmeanfreqz" 0.0495520452825172
21 "SITTING" "fbodyaccjerkmeanx" -0.71641413145049
21 "SITTING" "fbodyaccjerkmeany" -0.678615118728922
21 "SITTING" "fbodyaccjerkmeanz" -0.767351986555392
21 "SITTING" "fbodyaccjerkstdx" -0.709800728388235
21 "SITTING" "fbodyaccjerkstdy" -0.674102360655147
21 "SITTING" "fbodyaccjerkstdz" -0.794922813673627
21 "SITTING" "fbodyaccjerkmeanfreqx" 0.0168697571497059
21 "SITTING" "fbodyaccjerkmeanfreqy" -0.161814485722304
21 "SITTING" "fbodyaccjerkmeanfreqz" -0.112817222676985
21 "SITTING" "fbodygyromeanx" -0.752040828651961
21 "SITTING" "fbodygyromeany" -0.759325714811275
21 "SITTING" "fbodygyromeanz" -0.709471420465686
21 "SITTING" "fbodygyrostdx" -0.811026710110294
21 "SITTING" "fbodygyrostdy" -0.771388318823529
21 "SITTING" "fbodygyrostdz" -0.728319304730637
21 "SITTING" "fbodygyromeanfreqx" -0.089010657789951
21 "SITTING" "fbodygyromeanfreqy" -0.18645796643924
21 "SITTING" "fbodygyromeanfreqz" -0.0228851873218137
21 "SITTING" "fbodyaccmagmean" -0.658664719514706
21 "SITTING" "fbodyaccmagstd" -0.714345739215931
21 "SITTING" "fbodyaccmagmeanfreq" 0.0846512609471814
21 "SITTING" "fbodybodyaccjerkmagmean" -0.679742584809363
21 "SITTING" "fbodybodyaccjerkmagstd" -0.683725127418382
21 "SITTING" "fbodybodyaccjerkmagmeanfreq" 0.244321861877647
21 "SITTING" "fbodybodygyromagmean" -0.776473060171569
21 "SITTING" "fbodybodygyromagstd" -0.793158526279412
21 "SITTING" "fbodybodygyromagmeanfreq" -0.00571922625735294
21 "SITTING" "fbodybodygyrojerkmagmean" -0.826275026053922
21 "SITTING" "fbodybodygyrojerkmagstd" -0.834949863259804
21 "SITTING" "fbodybodygyrojerkmagmeanfreq" 0.205643655933971
22 "SITTING" "tbodyaccmeanx" 0.279241531908081
22 "SITTING" "tbodyaccmeany" -0.0168623073762273
22 "SITTING" "tbodyaccmeanz" -0.108558951083333
22 "SITTING" "tbodyaccstdx" -0.631563159137374
22 "SITTING" "tbodyaccstdy" -0.593370593093586
22 "SITTING" "tbodyaccstdz" -0.719165341207576
22 "SITTING" "tgravityaccmeanx" 0.675242930959596
22 "SITTING" "tgravityaccmeany" 0.0235808363131313
22 "SITTING" "tgravityaccmeanz" 0.236637160405404
22 "SITTING" "tgravityaccstdx" -0.970886422525252
22 "SITTING" "tgravityaccstdy" -0.964866300237374
22 "SITTING" "tgravityaccstdz" -0.945237536671717
22 "SITTING" "tbodyaccjerkmeanx" 0.0847162929146465
22 "SITTING" "tbodyaccjerkmeany" 0.0189573433473737
22 "SITTING" "tbodyaccjerkmeanz" -0.00354166441267677
22 "SITTING" "tbodyaccjerkstdx" -0.66465053739798
22 "SITTING" "tbodyaccjerkstdy" -0.649008826582323
22 "SITTING" "tbodyaccjerkstdz" -0.811609738686869
22 "SITTING" "tbodygyromeanx" -0.0122820553981818
22 "SITTING" "tbodygyromeany" -0.0909878213994949
22 "SITTING" "tbodygyromeanz" 0.0846177356545455
22 "SITTING" "tbodygyrostdx" -0.743170551461616
22 "SITTING" "tbodygyrostdy" -0.836307422323232
22 "SITTING" "tbodygyrostdz" -0.720618809515152
22 "SITTING" "tbodygyrojerkmeanx" -0.106045772136364
22 "SITTING" "tbodygyrojerkmeany" -0.0372238262065657
22 "SITTING" "tbodygyrojerkmeanz" -0.0543623901222222
22 "SITTING" "tbodygyrojerkstdx" -0.760885591313131
22 "SITTING" "tbodygyrojerkstdy" -0.898549452979798
22 "SITTING" "tbodygyrojerkstdz" -0.790942774393939
22 "SITTING" "tbodyaccmagmean" -0.597799544011717
22 "SITTING" "tbodyaccmagstd" -0.674728311182828
22 "SITTING" "tgravityaccmagmean" -0.597799544011717
22 "SITTING" "tgravityaccmagstd" -0.674728311182828
22 "SITTING" "tbodyaccjerkmagmean" -0.687293447142929
22 "SITTING" "tbodyaccjerkmagstd" -0.671919866238182
22 "SITTING" "tbodygyromagmean" -0.704296113121212
22 "SITTING" "tbodygyromagstd" -0.732423163577273
22 "SITTING" "tbodygyrojerkmagmean" -0.838758636363636
22 "SITTING" "tbodygyrojerkmagstd" -0.862669919242424
22 "SITTING" "fbodyaccmeanx" -0.672665603776768
22 "SITTING" "fbodyaccmeany" -0.606166993241414
22 "SITTING" "fbodyaccmeanz" -0.750810842838384
22 "SITTING" "fbodyaccstdx" -0.617357217010101
22 "SITTING" "fbodyaccstdy" -0.613102962343434
22 "SITTING" "fbodyaccstdz" -0.724294244810606
22 "SITTING" "fbodyaccmeanfreqx" -0.131892357275758
22 "SITTING" "fbodyaccmeanfreqy" 0.0276203708297475
22 "SITTING" "fbodyaccmeanfreqz" 0.074279722880303
22 "SITTING" "fbodyaccjerkmeanx" -0.680088110645454
22 "SITTING" "fbodyaccjerkmeany" -0.65888895869697
22 "SITTING" "fbodyaccjerkmeanz" -0.795524533080808
22 "SITTING" "fbodyaccjerkstdx" -0.678917860634848
22 "SITTING" "fbodyaccjerkstdy" -0.663075714679899
22 "SITTING" "fbodyaccjerkstdz" -0.826747967929293
22 "SITTING" "fbodyaccjerkmeanfreqx" 0.119210082873737
22 "SITTING" "fbodyaccjerkmeanfreqy" -0.165402424496465
22 "SITTING" "fbodyaccjerkmeanfreqz" -0.0253937444080808
22 "SITTING" "fbodygyromeanx" -0.700048715979798
22 "SITTING" "fbodygyromeany" -0.844099768484848
22 "SITTING" "fbodygyromeanz" -0.712700262257576
22 "SITTING" "fbodygyrostdx" -0.758195876909091
22 "SITTING" "fbodygyrostdy" -0.83351028510101
22 "SITTING" "fbodygyrostdz" -0.749282657878788
22 "SITTING" "fbodygyromeanfreqx" -0.189229316364141
22 "SITTING" "fbodygyromeanfreqy" -0.236699285483182
22 "SITTING" "fbodygyromeanfreqz" -0.0496800786486869
22 "SITTING" "fbodyaccmagmean" -0.657999241032323
22 "SITTING" "fbodyaccmagstd" -0.736639079823232
22 "SITTING" "fbodyaccmagmeanfreq" 0.114660387515515
22 "SITTING" "fbodybodyaccjerkmagmean" -0.667449371934343
22 "SITTING" "fbodybodyaccjerkmagstd" -0.680648314314646
22 "SITTING" "fbodybodyaccjerkmagmeanfreq" 0.195159519126263
22 "SITTING" "fbodybodygyromagmean" -0.781388848888889
22 "SITTING" "fbodybodygyromagstd" -0.748109782232323
22 "SITTING" "fbodybodygyromagmeanfreq" -0.167128243550505
22 "SITTING" "fbodybodygyrojerkmagmean" -0.865397185555556
22 "SITTING" "fbodybodygyrojerkmagstd" -0.870345470454545
22 "SITTING" "fbodybodygyrojerkmagmeanfreq" 0.117749012725253
22 "STANDING" "tbodyaccmeanx" 0.267565895829268
22 "STANDING" "tbodyaccmeany" -0.016771104312122
22 "STANDING" "tbodyaccmeanz" -0.108849744982114
22 "STANDING" "tbodyaccstdx" -0.408498997088862
22 "STANDING" "tbodyaccstdy" -0.326700060089431
22 "STANDING" "tbodyaccstdz" -0.551943490507317
22 "STANDING" "tgravityaccmeanx" 0.503385126178862
22 "STANDING" "tgravityaccmeany" 0.0442736759186992
22 "STANDING" "tgravityaccmeanz" 0.234681679495935
22 "STANDING" "tgravityaccstdx" -0.938572531056911
22 "STANDING" "tgravityaccstdy" -0.945180370293496
22 "STANDING" "tgravityaccstdz" -0.929170545691057
22 "STANDING" "tbodyaccjerkmeanx" 0.0700672625147154
22 "STANDING" "tbodyaccjerkmeany" 0.00930099346105691
22 "STANDING" "tbodyaccjerkmeanz" -0.0131640140761789
22 "STANDING" "tbodyaccjerkstdx" -0.456687476
22 "STANDING" "tbodyaccjerkstdy" -0.417944389701626
22 "STANDING" "tbodyaccjerkstdz" -0.678143433821138
22 "STANDING" "tbodygyromeanx" -0.00112339350162602
